ISRC,Track,Artist,Release Date,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Explicit Track
USUG12300812,Sunrise,Morgan Wallen,2023-03-03,22.7,104516305.0,16554.0,1412703.0,67.0,44535669.0,284688.0,32776.0,2219054.0,23849216.0,,0
USUG11901267,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2019-04-26,22.7,859985881.0,17061.0,4818145.0,,441233054.0,6454290.0,,,,472215964.0,0
BCM9A2300096,Para de Mentir,Oruam,2023-11-16,22.7,44091443.0,4971.0,5768959.0,,81099679.0,575459.0,,226237.0,1998040.0,349814773.0,0
USUM72404717,TRYNA MAKE SURE,Moneybagg Yo,2024-05-03,22.7,5588636.0,1252.0,7389987.0,,5680064.0,87918.0,,,,191383970.0,1
QZDQH1908793,Yo Ya No Vuelvo Contigo - En Vivo,Grupo Firme,2020-11-25,22.7,1969714.0,502.0,83027.0,29.0,678412558.0,2502471.0,2322.0,547396.0,10405552.0,17029446.0,0
USSD11700316,Bella y Sensual,Romeo Santos,2017-07-21,22.6,494373634.0,45589.0,20264304.0,66.0,824555368.0,3078270.0,48062.0,5427309.0,40949580.0,254653941.0,0
SGB502203331,Bertahan Terluka,Fabio Asher,2022-02-02,22.6,171663870.0,10620.0,2901653.0,4.0,169981704.0,823356.0,1446616.0,315673377.0,4039554717.0,2312695.0,0
USUM72302654,if looks could kill,Destroy Lonely,2023-03-03,22.6,88771696.0,46086.0,4886494.0,62.0,11580205.0,273458.0,3641.0,2217176.0,13785559.0,2668776.0,1
USWB12302904,Save Me The Trouble,Dan + Shay,2023-07-14,22.6,28945482.0,3303.0,2239918.0,52.0,,,2424.0,90595.0,1916491.0,,0
CLA1D2200030,Marisola - Remix,Cris Mj,2022-12-15,22.6,325264193.0,47780.0,22081093.0,70.0,,,28194.0,7137722.0,83764776.0,,1
QZ47A1800201,Trampoline,SHAED,2018-05-18,22.6,229366200.0,37923.0,4719100.0,55.0,96307326.0,1364046.0,598075.0,72671267.0,815192203.0,6201413.0,0
USUG12302442,Alone (with Nicki Minaj),Kim Petras,2023-04-21,22.6,79045342.0,18284.0,6628769.0,55.0,34142538.0,565870.0,19430.0,9297727.0,105037367.0,711554335.0,1
US5TA2000037,Godï¿½ï¿½ï¿½,Stray Kids,2020-06-17,22.6,354643707.0,30447.0,7012694.0,68.0,529909818.0,8469062.0,147664.0,141180977.0,703479878.0,34239087.0,0
MXF151800454,Te Vi,Piso 21,2018-06-01,22.6,752708868.0,62653.0,31913503.0,70.0,535764821.0,2159262.0,751220.0,59390273.0,427823320.0,131977173.0,0
GBCEL1300373,I Wanna Be Yours,Arctic Monkeys,2013-01-01,22.6,2185240293.0,277753.0,129062801.0,86.0,109538379.0,1268458.0,2636.0,16502076.0,105020737.0,,0
USUM71202650,Boyfriend,Justin Bieber,2012-01-01,22.6,538918222.0,73149.0,29404069.0,70.0,992302781.0,6629367.0,260418.0,26028741.0,149188520.0,184669606.0,0
QZH6S1900806,PARANOIA,HEARTSTEEL,2023-10-23,22.6,77600263.0,13012.0,1664856.0,,50406342.0,923571.0,11600.0,11407462.0,80073768.0,76473184.0,0
GBHMU1300210,Story of My Life,One Direction,2013-10-28,22.6,1275036167.0,143693.0,85520811.0,79.0,264658339.0,3696633.0,330028.0,105141667.0,862277477.0,62831.0,0
USWB12105880,Black Summer,Red Hot Chili Peppers,2022-02-04,22.6,128264127.0,34856.0,14539064.0,57.0,57252735.0,907529.0,4321.0,1049186.0,20590526.0,97206641.0,0
USWB12400281,Devil You Know,Tyler Braden,2024-02-02,22.6,37634335.0,4046.0,11535906.0,21.0,12646991.0,155250.0,,,,649110857.0,0
USRC12302981,run for the hills,Tate McRae,2023-12-08,22.6,120880428.0,10296.0,16902097.0,,11115978.0,143233.0,,,,1813086064.0,1
USWB12301125,I Know - PR1ISVX Edit,Kanii,2023-03-24,22.6,152454686.0,34461.0,5057389.0,65.0,,,,,,,1
INS922000422,Wish,Diler Kharkiya,2020-11-20,22.6,10848948.0,1036.0,186826.0,45.0,681881643.0,3559389.0,471.0,58718.0,1327611.0,,0
USJAY0400348,Let Me Love You,Mario,2004-01-01,22.6,971172980.0,146441.0,57655350.0,70.0,996052113.0,5781852.0,158366.0,21655145.0,171491357.0,559214970.0,0
DEUM71601055,Sofia,Alvaro Soler,2016-04-15,22.6,353525330.0,59509.0,9323605.0,65.0,1004545222.0,7106869.0,379396.0,17082677.0,151019644.0,191192432.0,0
USUG12310037,Beso (Fruta Fresca),Wakyin,2023-12-13,22.6,26036782.0,13038.0,16595457.0,,4008686.0,45996.0,,,,,0
LBA0H1700138,Ya Lili,Balti,2017-11-07,22.6,54678867.0,18538.0,1506717.0,46.0,1004615686.0,7493088.0,898905.0,35556332.0,816621236.0,3865576.0,0
TCAEE1990215,Those Eyes,New West,2019-05-10,22.6,785139012.0,119530.0,33481593.0,73.0,147215663.0,1730949.0,114347.0,79425600.0,594352793.0,3600049.0,0
USRC12302587,Little Foot Big Foot (feat. Young Nudy),Childish Gambino,2024-05-13,22.6,7362358.0,1483.0,4517785.0,,6647943.0,266158.0,,,,381728.0,1
QMFMF2007349,Explï¿½ï¿½,Myke Towers,2020-12-15,22.6,243931915.0,57909.0,7781405.0,62.0,337123245.0,1592106.0,38300.0,13056090.0,116038150.0,13620018.0,1
USRC11201015,Girl On Fire,Alicia Keys,2012-01-01,22.6,646295324.0,96138.0,42759011.0,71.0,719570982.0,5771711.0,1767171.0,100602291.0,1264756176.0,233120548.0,0
USSM11914370,Like I Want You,Giveon,2019-11-21,22.6,382565051.0,85310.0,24209669.0,69.0,121875542.0,986189.0,62502.0,17799186.0,123745488.0,1263721.0,0
INZ031412468,"Naiyo Lagda (From ""Kisi Ka Bhai Kisi Ki Jaan"")",Himesh Reshammiya,2023-02-12,22.5,5828713.0,790.0,115824.0,,251302629.0,2884972.0,,,,87239915.0,0
GBHMU1500046,Black Magic,Little Mix,2015-05-21,22.5,642037328.0,56621.0,20621933.0,67.0,1143353058.0,9332783.0,130256.0,33193688.0,290754721.0,633436955.0,0
GBARL1400477,Budapest,George Ezra,2013-11-03,22.5,1142061871.0,140545.0,43438732.0,79.0,265620751.0,1528733.0,13128.0,5175533.0,42711557.0,16631579.0,0
USA2B2308081,Shellfish cumbia,H2O,2023-03-31,22.5,,2.0,4.0,,244228052.0,570281.0,,,,,0
BK4DA2412746,La Gï¿½ï¿½e,Grupo Marca Registrada,2024-04-26,22.5,27813921.0,1325.0,40146341.0,75.0,12969075.0,88088.0,,,,,0
USWL11600243,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2016-09-30,22.5,162240700.0,16013.0,5249592.0,54.0,168005056.0,764995.0,6895858.0,72549539.0,1426765550.0,150952.0,0
PHUM72300128,ERE,juan karlos,2023-08-04,22.5,117290821.0,8229.0,6844366.0,62.0,79061420.0,533194.0,220671.0,17870184.0,201566991.0,46522818.0,1
US5TA2100022,Alcohol-Free,TWICE,2021-06-09,22.5,224295163.0,24906.0,7188926.0,62.0,398036555.0,5248109.0,154492.0,122614400.0,811061720.0,162479822.0,0
FR7IX1800130,Bad boy,Marwa Loud,2018-01-01,22.5,228588822.0,55077.0,5070531.0,63.0,526305086.0,5736409.0,2331929.0,348414974.0,3551204518.0,231380.0,0
USEP42231001,Voices In My Head,Falling In Reverse,2022-05-31,22.5,122568479.0,33824.0,2017666.0,68.0,109752215.0,1100224.0,20900.0,2568996.0,33939631.0,15820345.0,1
QM4TW2488674,LA NENA,Lyanno,2024-04-11,22.5,29683046.0,4064.0,52935650.0,80.0,7710244.0,112034.0,,,,2613123.0,1
USUM71805184,Better Now,Post Malone,2018-04-27,22.5,1953403531.0,5013.0,1630513.0,46.0,849135355.0,6338986.0,,,,605280632.0,0
FR2X42253130,Hati-Hati di Jalan,Tulus,2022-03-03,22.5,306652166.0,21841.0,7413119.0,69.0,225136062.0,2113507.0,371413.0,158047875.0,1719389454.0,,0
USSD12000187,Algo Mï¿½ï¿½,Rauw Alejandro,2020-06-25,22.5,304134537.0,57388.0,9038307.0,64.0,345512160.0,1952713.0,327887.0,43897868.0,279992648.0,4682360.0,0
CA5KR2101974,Quicksand,Morray,2020-10-30,22.5,92536126.0,39798.0,3748995.0,53.0,290871758.0,2393255.0,17868.0,11967754.0,101473422.0,22027642.0,1
USDY42003198,Singapur,El Alfa,2020-05-15,22.5,200520284.0,32859.0,6302679.0,64.0,477774248.0,3156383.0,619224.0,144110176.0,1255331962.0,9497811.0,0
USUM70807646,Just Dance,Lady Gaga,2008-01-01,22.5,1062571821.0,183102.0,83157868.0,74.0,566585521.0,2999671.0,135610.0,86779845.0,623454990.0,175213622.0,0
DEUM71903009,Tom's Diner,AnnenMayKantereit,2019-06-28,22.5,296543065.0,117924.0,14177874.0,68.0,205245834.0,3566571.0,256438.0,262367607.0,2473547695.0,6435978.0,0
QM6MZ2057011,La Jeepeta - Remix,Nio Garcia,2020-04-24,22.5,672449007.0,89441.0,25654350.0,64.0,,,1264802.0,76708336.0,770493680.0,,1
GX3Q92325690,Ojos Marrones,Dos Waves,2023-02-12,22.5,2307.0,,,,268591891.0,1143635.0,,,,373331912.0,0
USCM51100267,Marvins Room,Drake,2011-07-22,22.5,597923434.0,102247.0,25718396.0,68.0,201599895.0,1427945.0,27417.0,22548238.0,138482890.0,10451007.0,1
USCM51100731,The Motto,Drake,2011-11-15,22.5,549699659.0,89323.0,25996675.0,68.0,76930754.0,622540.0,2177.0,1966065.0,13825915.0,11000116.0,1
USAT21904711,Hot (feat. Gunna),Young Thug,2019-08-16,22.5,387820994.0,84975.0,16825587.0,64.0,292576551.0,2516143.0,108794.0,43178104.0,366572254.0,30753691.0,1
QZMEP2360644,Skibidi Toilet,Lil Big Stack,2023-06-18,22.5,8388731.0,1929.0,194015.0,55.0,7936486.0,153016.0,1182000.0,31867349.0,639301182.0,,0
QM42K1931856,moment,Vierre Cloud,2019-12-19,22.5,383570519.0,111710.0,19093657.0,71.0,25031987.0,409300.0,96178.0,50379871.0,332001686.0,67641.0,0
USUG12202132,Heaven Takes You Home,Swedish House Mafia,2022-04-15,22.5,248202976.0,55197.0,31793054.0,71.0,59788261.0,351230.0,11712.0,2134589.0,36131031.0,1752736829.0,0
USRH12000111,Far Away (2020 Remaster),Nickelback,2020-10-02,22.4,378296524.0,1941.0,494700.0,61.0,,,,,,,0
INUM72400156,God Damn,Badshah,2024-03-18,22.4,34233316.0,1547.0,5202586.0,70.0,32452229.0,499855.0,,,,19904542.0,0
ING582100020,Razzi Bolja,Harjeet Deewana,2021-01-17,22.4,14329936.0,1206.0,238098.0,51.0,651601460.0,2438665.0,189.0,14251.0,249060.0,,0
USAT22307524,"Tested, Approved & Trusted",Burna Boy,2023-08-23,22.4,42115225.0,15081.0,3685016.0,61.0,35754905.0,292516.0,171.0,694348.0,12150553.0,100107628.0,1
BRWMB2100721,GALOPA,PEDRO SAMPAIO,2021-09-16,22.4,210287302.0,26385.0,7610967.0,57.0,312406682.0,1727224.0,352725.0,79097830.0,1043956869.0,20077955.0,0
USSM12102874,Reckless,Madison Beer,2021-06-04,22.4,504851489.0,57183.0,22431648.0,66.0,156937871.0,2288818.0,175947.0,95616150.0,763454337.0,820387064.0,0
USRC12301713,Paint The Town Red,Doja Cat,2023-08-03,22.4,1065399331.0,3719.0,1828974.0,52.0,,,,,,,0
USSM11913145,BEST ON EARTH (feat. BIA) - Bonus,Russ,2019-10-18,22.4,236121136.0,50891.0,7553724.0,60.0,66409032.0,793546.0,40154.0,5254332.0,44773047.0,1075576.0,1
USRC12100003,Drunk (And I Don't Wanna Go Home),Elle King,2021-02-26,22.4,198817832.0,29696.0,13496258.0,61.0,72494045.0,589638.0,28163.0,5259924.0,88185708.0,240248194.0,0
USUM72306020,Overdrive,Post Malone,2023-07-14,22.4,130236751.0,27992.0,6772366.0,63.0,9721972.0,104453.0,21289.0,4910687.0,52127762.0,,0
ES5701800456,Cuando Nadie Ve,Morat,2018-06-08,22.4,621596476.0,41914.0,21124626.0,72.0,761391767.0,3404496.0,127773.0,13275748.0,84607917.0,210012869.0,0
USWB12000170,Freak (feat. REI AMI),Sub Urban,2020-03-13,22.4,193103080.0,47712.0,8225689.0,62.0,282087862.0,4970570.0,1349437.0,175447722.0,1526797371.0,15573122.0,0
USA2P2243432,Sugar Rush Ride,TOMORROW X TOGETHER,2023-01-27,22.4,178523233.0,14560.0,6470472.0,67.0,140763661.0,2394273.0,144009.0,133503343.0,697618053.0,53703779.0,0
QZNJZ2368122,Me Escapï¿,DobleP,2023-09-07,22.4,36559856.0,7332.0,6306859.0,,44786762.0,189253.0,426900.0,63088852.0,722844173.0,,1
FR96X1865569,Sakhiyaan,Maninder Buttar,2018-10-21,22.4,177496669.0,14789.0,2384549.0,65.0,776438148.0,6800185.0,1109656.0,28941338.0,339486868.0,31425935.0,0
SE5R71700101,Without You (feat. Sandro Cavazza),Avicii,2017-08-10,22.4,1074175360.0,135290.0,29277394.0,73.0,293084186.0,2973334.0,180391.0,19770288.0,229614343.0,24725817.0,1
QZMZ92307983,Aynen,Heijan,2023-04-28,22.4,66701855.0,12381.0,2302824.0,57.0,132663199.0,408097.0,59853.0,1885010.0,52142540.0,289637676.0,0
GBAHT1600301,IDGAF,Dua Lipa,2017-06-02,22.4,1583012380.0,108894.0,36019109.0,71.0,223607979.0,2045247.0,737796.0,18251968.0,135618240.0,21900.0,1
USUM71920712,Maniac,Conan Gray,2019-10-25,22.4,845222205.0,109624.0,33327204.0,71.0,108306968.0,2342473.0,196948.0,49175319.0,316355255.0,21240769.0,0
USUM71409728,Love Me Harder,Ariana Grande,2014-01-01,22.4,917284463.0,80957.0,31639571.0,73.0,930161541.0,5513057.0,18522.0,2323429.0,18428812.0,504598711.0,0
US2BU1900761,Si Supieras,Daddy Yankee,2019-06-28,22.4,306404848.0,33666.0,10575144.0,63.0,605370523.0,2987290.0,410825.0,4557282.0,56631793.0,131730572.0,0
USWB11801903,Love Someone,Lukas Graham,2018-09-07,22.4,753200066.0,76430.0,26556274.0,63.0,277222671.0,1404539.0,260432.0,16265262.0,192443386.0,7782057.0,0
USAT22400525,Dance Alone,Sia,2024-02-07,22.4,25180079.0,3020.0,15579341.0,3.0,4405480.0,64658.0,,,,2050084502.0,0
TCAIA2470789,Suano,NTG,2024-03-24,22.4,15333864.0,1439.0,35368637.0,71.0,11215883.0,86574.0,121600.0,,,3407832.0,1
USUYG1257043,Heart On Ice,Rod Wave,2019-05-31,22.4,320136804.0,70340.0,8592699.0,62.0,300606606.0,2725053.0,274439.0,65635809.0,415394142.0,38241072.0,1
NLRD51859885,POP/STARS,K/DA,2018-11-03,22.4,352999804.0,49066.0,6820467.0,64.0,688305700.0,7491512.0,2636.0,3122902.0,22307459.0,105803850.0,0
USAT21801432,Ring (feat. Kehlani),Cardi B,2018-04-06,22.4,242105356.0,25649.0,5257047.0,59.0,327705174.0,2907887.0,129582.0,5433488.0,38979215.0,25155712.0,1
GBARL2201128,Potion (with Dua Lipa & Young Thug),Calvin Harris,2022-05-27,22.4,221965013.0,38872.0,27661038.0,60.0,51083768.0,550181.0,569.0,256156.0,4096148.0,3165598002.0,1
BCZT72400033,Pï¿½ï¿½gina De Ex - Ao Vivo N,Mari Fernandez,2024-04-26,22.4,13842105.0,920.0,16028156.0,71.0,18663230.0,85838.0,,,,17057535.0,0
USAT21102232,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,2011-10-11,22.4,1431126152.0,247483.0,44736824.0,70.0,850533301.0,6782649.0,201008.0,24881938.0,222945510.0,157062927.0,1
USQX91901115,NEW MAGIC WAND,"Tyler, The Creator",2019-05-17,22.3,617991511.0,145653.0,18875661.0,74.0,100752374.0,1194201.0,98442.0,100573264.0,661984472.0,6476.0,1
INS182006274,Taaron Ke Shehar,Neha Kakkar,2020-09-20,22.3,95962246.0,7017.0,3232549.0,58.0,663681127.0,5839475.0,,,,231939795.0,0
ITV951900009,Monster,LUM!X,2019-04-19,22.3,324575469.0,84886.0,16138519.0,66.0,84490948.0,834256.0,2636838.0,355125016.0,4875609910.0,,0
USWL12400691,"SI SI SI SI (feat. Eladio Carrion, Bryant Myers, Dei V)",The Academy: Segunda Misiï¿½,2024-03-28,22.3,35185414.0,3730.0,5697401.0,68.0,14926797.0,144331.0,,,,6920836.0,1
USUM71712944,River (feat. Ed Sheeran),Eminem,2017-12-15,22.3,830410811.0,95470.0,18564708.0,67.0,288374900.0,2645448.0,91490.0,5687706.0,33671145.0,1257293.0,1
USAT22203487,Churchill Downs (feat. Drake),Jack Harlow,2022-05-06,22.3,153857576.0,59992.0,11239045.0,61.0,77159004.0,877109.0,11005.0,8710165.0,72804876.0,433000162.0,1
USCA21200932,Wide Awake,Katy Perry,2012-01-01,22.3,447997798.0,47976.0,35749050.0,73.0,1129883893.0,5231385.0,53680.0,9846261.0,63097743.0,248321862.0,0
DGA0Q2317098,Eyvah Neye Yarar,Semicenk,2023-12-15,22.3,27235294.0,2618.0,767611.0,,74511800.0,233751.0,,,,329897277.0,0
SEWEE1500509,Lush Life,Zara Larsson,2015-06-05,22.3,1429205245.0,151855.0,83732411.0,78.0,156015402.0,1540316.0,1213204.0,40191496.0,323351717.0,4243.0,0
MXF012400293,Kitty,Kenia OS,2024-04-23,22.3,23061213.0,703.0,18729564.0,77.0,18869254.0,360829.0,,,,14758237.0,1
INS182300550,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",Pritam,2023-03-04,22.3,184580310.0,10142.0,5412622.0,64.0,169388630.0,2189048.0,,,,158580812.0,0
DEE862201008,Wildberry Lillet,Nina Chuba,2022-08-12,22.3,161145820.0,46697.0,7654058.0,58.0,62678908.0,513962.0,121215.0,34317249.0,409238375.0,125368581.0,0
USUYG1489119,Amapiano,Asake,2023-05-23,22.3,68990989.0,21556.0,4941800.0,63.0,29014150.0,237930.0,309111.0,16832048.0,240070262.0,32844745.0,1
FR8FB1901430,Hola Seï¿½ï¿½o,GIMS,2019-04-25,22.3,208249257.0,42423.0,5969962.0,58.0,639243342.0,3905330.0,146449.0,5679661.0,111981041.0,254002569.0,0
QZTVM2225505,M.A (Mejores Amigos),BM,2022-09-20,22.3,179475517.0,26160.0,3816329.0,2.0,162785261.0,622557.0,95000.0,2496551.0,32565249.0,,1
GBK3W2402961,Take A Bite,beabadoobee,2024-05-09,22.3,18634348.0,2529.0,28016380.0,78.0,1314449.0,68494.0,,,,110446147.0,0
USSD11900381,Dream Girl - Remix,Ir Sais,2019-12-06,22.3,289196126.0,56563.0,16313578.0,64.0,403607329.0,2363349.0,506354.0,90776240.0,758684528.0,9314119.0,1
USSD11700088,Me Enamorï¿,Shakira,2017-01-01,22.3,388986035.0,32035.0,11367243.0,61.0,1029205329.0,5258522.0,159489.0,11668787.0,138694370.0,244223847.0,0
FRX452325278,Geri Dï¿½ï¿½nem,Semicenk,2023-05-05,22.3,111150894.0,11465.0,6557932.0,67.0,130717641.0,376889.0,39900.0,852150.0,31451449.0,7986595.0,0
USUG12400205,Gimmie A Light,Ice Spice,2024-05-10,22.3,8734499.0,1005.0,21736311.0,,4823719.0,124556.0,,,,67008965.0,1
USA2P2251898,on the street (with J. Cole),j-hope,2023-03-03,22.3,183683364.0,21804.0,15669021.0,63.0,67664152.0,3768577.0,259000.0,146676533.0,803916984.0,124507195.0,1
USSM12305017,LOST FOREVER,Travis Scott,2023-07-28,22.3,66878719.0,33290.0,3109142.0,62.0,2866171.0,33960.0,661.0,684129.0,4277522.0,,1
QMCE31700918,Bad and Boujee (feat. Lil Uzi Vert),Migos,2016-10-28,22.3,936450891.0,1317.0,319309.0,40.0,1274494178.0,7719750.0,146.0,13465.0,223131.0,173565611.0,0
USRN11600859,What Ifs (feat. Lauren Alaina),Kane Brown,2016-12-02,22.3,516523975.0,45773.0,14539681.0,67.0,407784529.0,2047661.0,82745.0,1643842.0,10506569.0,471650737.0,0
QZ22B1946607,I Got Love,MiyaGi,2018-05-15,22.3,136456221.0,235.0,30808.0,,1075000461.0,4674383.0,,,,757403.0,0
US5TA2300005,SET ME FREE,TWICE,2023-03-10,22.3,117186345.0,11752.0,4854730.0,62.0,137633324.0,2497620.0,133155.0,89151707.0,580855649.0,84559361.0,0
USSM11306713,Say Something,A Great Big World,2013-11-04,22.2,1064534331.0,116991.0,57390894.0,65.0,113298251.0,1108651.0,79873.0,38617874.0,339277915.0,2455495.0,0
TCJPV2340443,Cake By The Ocean - Cover,MUSIC LAB JPN,2023-05-12,22.2,1617307191.0,,,,,,,,,,1
UYB282376016,Por Dentro,Rels B,2023-11-23,22.2,105759424.0,7383.0,10819131.0,,52609155.0,629604.0,,,,276735397.0,1
USCJY0803328,You Belong With Me,Taylor Swift,2008-01-01,22.2,643828366.0,87942.0,27210610.0,66.0,1600713698.0,10233607.0,165346.0,72201064.0,428418832.0,1485964733.0,0
TCACS1642138,"Sex, Drugs, Etc.",Beach Weather,2016-11-04,22.2,818926915.0,160628.0,48988304.0,77.0,85879643.0,1119551.0,124365.0,62671433.0,478999463.0,145296.0,0
BCN5Z2200003,Tchuco Nela,MC Rogerinho,2022-04-08,22.2,154127881.0,14889.0,8354745.0,72.0,233659337.0,1167552.0,585700.0,74359518.0,1245591509.0,499045923.0,1
USWB19900690,Californication,Red Hot Chili Peppers,1999-06-08,22.2,1405353677.0,276377.0,115315508.0,79.0,1518596886.0,7781636.0,52722.0,16291854.0,226008149.0,595631730.0,0
USSD11400352,La Mordidita,Ricky Martin,2015-02-10,22.2,301574752.0,35991.0,11957152.0,61.0,1379939508.0,3240310.0,260012.0,30274438.0,236524309.0,153887121.0,0
USAT21700435,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2017-03-10,22.2,921936314.0,40536.0,3970533.0,56.0,495192316.0,3867402.0,,,,13067096.0,1
USWB12303800,One in a Million,Bebe Rexha,2023-08-04,22.2,109868838.0,17147.0,65679098.0,70.0,6256696.0,55646.0,2428.0,385969.0,7034216.0,,0
USUM71917221,Playing Games,Summer Walker,2019-08-23,22.2,177369022.0,26786.0,5711358.0,58.0,200783046.0,1614839.0,76025.0,12315439.0,75387907.0,85920589.0,1
USUG11401323,Often,The Weeknd,2014-01-01,22.2,982399328.0,142822.0,40628124.0,73.0,578225770.0,3493215.0,60212.0,29558322.0,191313816.0,156782991.0,1
BCDE52200008,Balanï¿½ï¿½o da ,Matheus Fernandes,2022-02-24,22.2,237867475.0,19268.0,14221320.0,61.0,302341579.0,1218262.0,,,,745025834.0,0
KRA302300242,Better Things,aespa,2023-08-18,22.2,72446983.0,7731.0,5625254.0,60.0,100786648.0,982757.0,29345.0,39545448.0,325517526.0,7512353.0,0
UYB282379019,CCC - Remix,Michelle Maciel,2023-09-01,22.2,127818826.0,8847.0,5073881.0,,79764064.0,303155.0,,,,2518170.0,0
QZA742422174,Carnival,Kanye West,2024-02-08,22.2,465320426.0,324.0,228188.0,,,,,,,,0
INY091700034,Swag Se Swagat,Neha Bhasin,2017-12-12,22.2,22317486.0,4244.0,2598110.0,50.0,1179253796.0,5477479.0,249200.0,2535364.0,48439256.0,24970879.0,0
SE6XW2288884,SEVILLA,Thrife,2022-08-12,22.2,26054526.0,23652.0,1011837.0,41.0,1500755.0,20564.0,1585725.0,76687884.0,769574589.0,,1
DGA062354084,Chana Tera Shukriya,Tanveer Anjum,2023-07-15,22.2,9015.0,4.0,95.0,6.0,,,1200000.0,2363999.0,55049957.0,,0
QZNJV2032699,Caramelo - Remix,Leoo Remix,2020-10-01,22.2,144767.0,82.0,2477.0,,697719336.0,3167472.0,,,,171565650.0,0
QZTB22273485,GHOST!,phonk.me,2022-12-02,22.2,127080399.0,24672.0,15850206.0,67.0,62472711.0,883285.0,,,,,0
QZZ662413549,CUTE DEPRESSED,Dyan Dxddy,2024-02-02,22.2,54477192.0,3729.0,21277335.0,77.0,36326774.0,890834.0,,3460300.0,41400000.0,,1
USWL12000002,Inolvidable,Ovy On The Drums,2020-01-15,22.2,256133319.0,38487.0,8731809.0,65.0,515007268.0,2900662.0,357700.0,35450027.0,341404786.0,9984.0,0
USUG12403371,Lioness,Swedish House Mafia,2024-06-07,22.2,2480498.0,776.0,49144891.0,,144589.0,5727.0,,,,,0
USDPK1800004,Zombie,Bad Wolves,2018-01-19,22.2,391235723.0,77293.0,8225027.0,6.0,133338318.0,1407929.0,104019.0,14567512.0,193481131.0,2330.0,0
QM7281884659,NI BIEN NI MAL,Bad Bunny,2018-12-23,22.2,461199840.0,57617.0,14966162.0,61.0,457134135.0,3745990.0,789376.0,16239631.0,170750243.0,23716081.0,1
USUM72222550,MAï¿½ï¿½ANA SERï¿½ï¿,KAROL G,2023-02-23,22.2,132811353.0,12970.0,4805498.0,66.0,53670834.0,569439.0,516300.0,12432832.0,163703206.0,,0
GBUM72102422,My Heart Goes (La Di Da),Becky Hill,2021-08-20,22.2,300361628.0,57447.0,23619962.0,63.0,73752014.0,482554.0,3082.0,633965.0,11785929.0,18021243.0,0
USIR10500072,Candy Shop,50 Cent,2005-01-01,22.2,954807024.0,219091.0,69258950.0,75.0,1230174677.0,8016633.0,313458.0,56619292.0,950938614.0,379363177.0,1
KRC712100039,ONLY,LeeHi,2021-08-27,22.2,335212411.0,50340.0,7777287.0,71.0,154369917.0,1963254.0,411400.0,224149612.0,1513137827.0,5539129.0,0
QZAPK2000176,Avalon,$uicideboy$,2021-05-21,22.2,204669341.0,54797.0,3940409.0,65.0,49001959.0,441894.0,17568.0,4312773.0,49284460.0,65798617.0,1
USA2P2243895,Puro Campeï¿½,Grupo Marca Registrada,2022-10-14,22.2,162996272.0,20521.0,5076875.0,61.0,137834966.0,708557.0,265100.0,5676478.0,72517463.0,,0
USQX91702666,Esperï¿½ï¿½n,Manuel Turizo,2017-12-07,22.2,333106545.0,25970.0,7253202.0,59.0,982437656.0,2944717.0,81315.0,3138449.0,37754097.0,200120108.0,0
USUYG1027384,Gas Pedal,Sage The Gemini,2013-03-19,22.1,253903241.0,57350.0,12202121.0,59.0,25539550.0,321940.0,101759.0,20788928.0,136052679.0,,1
QMRSZ2302172,Landmines,Sum 41,2023-09-27,22.1,18708085.0,6754.0,7014623.0,,6801971.0,145932.0,,5671.0,68136.0,5104817.0,1
USSM22202811,Flowers,Miley Cyrus,2023-01-12,22.1,2031280633.0,1.0,92.0,,,,,,,,0
ZB1OS2300183,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",Tyler ICU,2023-04-28,22.1,54611633.0,19814.0,4852560.0,61.0,25626713.0,241463.0,575800.0,50987040.0,681526979.0,,1
ARRWN2000082,DANCE CRIP,Trueno,2021-11-17,22.1,265253887.0,50642.0,5259227.0,61.0,186689501.0,2429799.0,123504.0,81240604.0,704505804.0,48162048.0,1
QM3DF2222961,stellar,.diedlonely,2023-06-23,22.1,44235866.0,6022.0,1268699.0,66.0,5698615.0,142632.0,919217.0,181638749.0,1776006642.0,,0
